xmlfile,doi,title,level,section_name,country_conf,country_predicted,start_char,end_char,latitude,longitude,resolved_placename,word_phrase,section_chars
journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,{'id': 's3b'},Explanatory variables,0.9516948,BRA,1513,1519,-10,-55,Federative Republic of Brazil,Brazil,1840
journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,{'id': 's3c'},Functional diversity of reproductive traits,0.9516948,BRA,1620,1626,-10,-55,Federative Republic of Brazil,Brazil,3009
journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,{'id': 's3c'},Functional diversity of reproductive traits,0.95639527,IRL,1809,1816,52.70389,-8.86417,Shannon,Shannon,3009
journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,{'id': 's4'},Discussion,0.9516948,CRI,2136,2146,10,-84,Republic of Costa Rica,Costa Rica,9949
journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,{'id': 's4'},Discussion,0.9424436,ESP,2372,2378,38,-1.5,Región de Murcia,Murcia,9949
journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,{'id': 's4a'},Patterns and underlying mechanisms,0.9516948,CRI,2125,2135,10,-84,Republic of Costa Rica,Costa Rica,7147
journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,{'id': 's4a'},Patterns and underlying mechanisms,0.9424436,ESP,2361,2367,38,-1.5,Región de Murcia,Murcia,7147
journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,{'id': 's4b'},Implications of reduced functional diversity,,,,,,,,,2790
journal.pone.0000908.xml,10.1371/journal.pone.0000908,Changes in Tree Reproductive Traits Reduce Functional Diversity in a Fragmented Atlantic Forest Landscape,{'id': 's5'},Supporting Information,0.9516948,BRA,183,189,-10,-55,Federative Republic of Brazil,Brazil,204
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,title,title,,,,,,,,,85
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,abstract,abstract,,,,,,,,,2089
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,{},Background,,,,,,,,,451
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,{},Methodology/Principal Findings,,,,,,,,,1143
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,{},Conclusions/Significance,,,,,,,,,485
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,{'id': 's1'},Introduction,,,,,,,,,4583
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.7682787,USA,78,101,39.68384,-77.34923,Mount Saint Mary's University Department of Public Safety,Saint Mary's University,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.84297884,CAN,112,119,44.6464,-63.57291,Halifax,Halifax,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.88037705,CAN,121,132,45.00015,-62.99865,Nova Scotia,Nova Scotia,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.84297884,CAN,153,160,44.6464,-63.57291,Halifax,Halifax,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9460157,CAN,779,790,43.5789,-79.6583,Mississauga,Mississauga,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9460157,CAN,796,802,60.10867,-113.64258,Canada,Canada,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.84297884,CAN,1498,1505,44.6464,-63.57291,Halifax,Halifax,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9609779,CAN,1853,1860,43.70011,-79.4163,Toronto,Toronto,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.84297884,CAN,2206,2215,49.65064,-125.44939,Vancouver Island,Vancouver,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9453494,USA,2562,2570,45.52345,-122.67621,Portland,Portland,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9379755,USA,2572,2575,29.2605,-89.35478,Chevron USA Incorporated Seaplane Base,USA,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9453494,USA,2922,2929,42.73253,-84.55553,Lansing,Lansing,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9379755,USA,2931,2934,29.2605,-89.35478,Chevron USA Incorporated Seaplane Base,USA,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9295153,GBR,3286,3295,53.38297,-1.4659,Sheffield,Sheffield,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9259834,GBR,3297,3299,54.75844,-2.69531,United Kingdom of Great Britain and Northern Ireland,UK,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9295153,DEU,3623,3629,52.5233,13.41377,"Berlin, Stadt",Berlin,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9453494,USA,4666,4673,42.3626,-71.36145,Wayland,Wayland,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.1976431,AUS,4675,4677,42.3626,-71.36145,Wayland,MA,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.78331614,USA,4854,4863,35.22709,-80.84313,Charlotte,Charlotte,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.73437107,IND,4865,4867,27.29429,94.20387,Salikipara NC,NC,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.75394726,POL,4913,4917,53.08621,21.57566,Ostrołęka,Enka,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.73437107,IND,4919,4921,27.29429,94.20387,Salikipara NC,NC,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.8654177,CAN,5093,5106,45.88336,-72.48241,Drummondville,Drummondville,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.88037705,CAN,5108,5110,52.00017,-71.99907,Québec,QC,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9460157,CAN,5112,5118,60.10867,-113.64258,Canada,Canada,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.8654177,CAN,5412,5425,45.88336,-72.48241,Drummondville,Drummondville,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.88037705,CAN,5427,5429,52.00017,-71.99907,Québec,QC,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9460157,CAN,5431,5437,60.10867,-113.64258,Canada,Canada,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.88037705,CAN,5503,5514,45.00015,-62.99865,Nova Scotia,Nova Scotia,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.7865794,ATA,6687,6698,-60.68,-45.635,Deschampsia Point,Deschampsia,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.20726079,CAN,7285,7295,-60.68,-45.635,Deschampsia Point,25.48±0.26,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.20726079,CAN,7316,7338,-60.68,-45.635,Deschampsia Point,−0.66±0.35 0.17±0.0033,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.7865794,ITA,7462,7470,43.59177,10.2968,Solidago Residence,Solidago,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.7865794,NPL,7589,7595,28.51481,82.14061,Sagina,Sagina,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.73437107,CHE,9632,9639,46.43902,6.25788,Les Grasses,Grasses,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.84297884,CAN,11569,11576,44.6464,-63.57291,Halifax,Halifax,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9460157,CAN,11699,11709,44.26312,-76.49603,First Canada Inns Hotel Standard Cb,"QB, Canada",23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.88037705,CAN,15249,15257,53.53713,-113.49488,Edmonton,Edmonton,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.1769835,PAK,15259,15261,53.53713,-113.49488,Edmonton,AB,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9460157,CAN,15263,15269,60.10867,-113.64258,Canada,Canada,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9460157,CAN,16931,16942,43.5789,-79.6583,Mississauga,Mississauga,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9460157,CAN,16948,16954,60.10867,-113.64258,Canada,Canada,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.1976431,ESP,17184,17191,60.10867,-113.64258,Canada,"NE, USA",23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.73437107,FRA,19378,19387,43.91307,7.20436,Alpes-Maritimes,Maritimes,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.88037705,CAN,19754,19760,50.45008,-104.6178,Regina,Regina,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.35845232,CAN,19762,19764,50.45008,-104.6178,Regina,SK,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9460157,CAN,19766,19772,60.10867,-113.64258,Canada,Canada,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.26165402,JOR,20451,20461,60.10867,-113.64258,Canada,S. spurium,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,"{'id': 's2', 'sec-type': 'methods'}",Methods,0.9259834,IRL,22803,22810,52.70389,-8.86417,Shannon,Shannon,23269
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,{'id': 's2a'},Study Site,0.8758856,USA,70,93,39.68384,-77.34923,Mount Saint Mary's University Department of Public Safety,Saint Mary's University,4263
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,{'id': 's2a'},Study Site,0.8333823,CAN,104,111,44.6464,-63.57291,Halifax,Halifax,4263
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,{'id': 's2a'},Study Site,0.8366362,CAN,113,124,45.00015,-62.99865,Nova Scotia,Nova Scotia,4263
journal.pone.0009677.xml,10.1371/journal.pone.0009677,Plant Species and Functional Group Combinations Affect Green Roof Ecosystem Functions,{'id': 's2a'},Study Site,0.8333823,CAN,145,152,44.6464,-63.57291,Halifax,Halifax,4263
